age,workclass,education_num,marital_status,occupation,relationship,capital_gain,capital_loss,hours_per_week
31,Private,10,Divorced,Craft-repair,Own-child,0,0,40
39,Private,10,Married-civ-spouse,Other-service,Wife,0,0,24
24,Local-gov,12,Never-married,Adm-clerical,Own-child,0,0,20
49,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
61,Private,6,Married-civ-spouse,Sales,Husband,0,0,40
27,Private,11,Never-married,Handlers-cleaners,Own-child,0,0,38
18,Private,7,Never-married,Other-service,Own-child,0,0,8
46,Private,15,Married-civ-spouse,Prof-specialty,Husband,15024,0,45
26,Private,12,Married-civ-spouse,Prof-specialty,Wife,0,0,75
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,0,0,15
39,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,52
66,?,10,Married-civ-spouse,?,Husband,0,0,40
18,Private,10,Never-married,Adm-clerical,Own-child,0,0,15
21,Private,10,Never-married,Other-service,Own-child,0,0,15
59,Private,14,Married-civ-spouse,Tech-support,Husband,0,0,40
79,Federal-gov,16,Widowed,Exec-managerial,Not-in-family,0,0,6
61,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,0,0,35
41,State-gov,12,Divorced,Prof-specialty,Unmarried,0,0,36
21,Private,9,Never-married,Transport-moving,Own-child,0,0,40
24,Federal-gov,9,Never-married,Armed-Forces,Own-child,0,0,40
32,State-gov,9,Married-civ-spouse,Protective-serv,Husband,0,0,45
29,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,7688,0,40
44,Private,11,Married-civ-spouse,Exec-managerial,Husband,0,0,40
25,Private,5,Married-civ-spouse,Transport-moving,Husband,0,0,45
48,Private,10,Married-civ-spouse,Tech-support,Husband,0,0,40
32,Private,9,Married-civ-spouse,Sales,Husband,7298,0,40
28,Private,10,Never-married,Other-service,Own-child,0,0,30
35,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
18,Private,9,Never-married,Other-service,Own-child,0,0,20
40,Private,14,Never-married,Prof-specialty,Not-in-family,0,0,45
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
44,Local-gov,15,Never-married,Prof-specialty,Not-in-family,10520,0,40
52,Private,14,Married-civ-spouse,Prof-specialty,Husband,0,0,40
33,Private,11,Never-married,Craft-repair,Not-in-family,0,0,40
46,Private,9,Divorced,Exec-managerial,Not-in-family,0,0,44
61,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,45
20,Private,9,Never-married,Machine-op-inspct,Own-child,0,0,40
22,Private,10,Never-married,Adm-clerical,Own-child,0,0,40
65,Private,9,Married-civ-spouse,Tech-support,Husband,0,0,40
33,Private,12,Never-married,Craft-repair,Not-in-family,0,0,45
57,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
22,Private,9,Never-married,Prof-specialty,Own-child,0,0,40
55,Private,9,Married-civ-spouse,Craft-repair,Husband,3103,0,40
29,Private,9,Married-civ-spouse,Protective-serv,Husband,0,0,40
45,Private,12,Divorced,Craft-repair,Not-in-family,0,0,55
67,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,10605,0,35
42,Self-emp-not-inc,7,Married-civ-spouse,Farming-fishing,Husband,0,0,60
35,Private,11,Married-civ-spouse,Craft-repair,Husband,0,0,50
41,Self-emp-inc,13,Divorced,Exec-managerial,Not-in-family,0,0,50
45,Private,9,Divorced,Other-service,Not-in-family,0,1980,40
26,Private,13,Never-married,Adm-clerical,Not-in-family,0,0,20
38,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40
31,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
23,Private,9,Never-married,Craft-repair,Not-in-family,0,0,40
50,Private,10,Divorced,Other-service,Not-in-family,0,0,40
78,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,0,0,3
44,Private,14,Married-civ-spouse,Exec-managerial,Husband,0,0,40
32,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,0,0,60
36,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
37,Private,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
24,Private,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,0,0,40
54,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,7688,0,60
22,Local-gov,10,Never-married,Protective-serv,Own-child,0,0,40
25,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,40
39,Private,13,Married-civ-spouse,Craft-repair,Husband,0,0,45
37,Local-gov,13,Never-married,Prof-specialty,Not-in-family,4865,0,45
22,Private,10,Never-married,Other-service,Not-in-family,0,0,40
19,Federal-gov,9,Married-AF-spouse,Sales,Wife,0,0,40
60,Self-emp-not-inc,14,Divorced,Prof-specialty,Unmarried,0,0,10
48,Private,9,Divorced,Sales,Not-in-family,0,0,40
41,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,0,0,40
28,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,0,0,45
44,Private,10,Divorced,Adm-clerical,Not-in-family,0,0,37
30,State-gov,13,Never-married,Prof-specialty,Other-relative,0,0,35
26,Private,9,Never-married,Transport-moving,Not-in-family,0,0,70
43,Private,14,Married-civ-spouse,Exec-managerial,Wife,15024,0,32
31,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,52
39,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,1977,40
46,Private,12,Divorced,Prof-specialty,Unmarried,0,0,40
58,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,0,0,45
58,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,7688,0,60
57,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,0,0,40
25,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
26,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
41,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,0,1980,40
44,Private,13,Married-civ-spouse,Craft-repair,Husband,0,0,50
55,Private,7,Widowed,Adm-clerical,Unmarried,0,0,40
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,3103,0,40
28,?,6,Never-married,?,Unmarried,0,0,40
20,Private,10,Never-married,Sales,Own-child,0,0,20
55,Private,10,Divorced,Other-service,Unmarried,0,0,38
32,Private,9,Married-civ-spouse,Farming-fishing,Wife,0,0,40
50,Private,9,Married-civ-spouse,Farming-fishing,Husband,0,0,50
27,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,49
22,Private,9,Divorced,Sales,Own-child,0,0,40
25,Private,12,Never-married,Tech-support,Own-child,0,0,40
59,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,0,0,60
33,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
34,?,9,Married-civ-spouse,?,Husband,0,0,25
21,Private,9,Never-married,Machine-op-inspct,Own-child,0,0,1
32,Private,9,Divorced,Other-service,Not-in-family,0,0,40
27,Private,13,Never-married,Tech-support,Not-in-family,0,0,40
27,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
45,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
57,Private,6,Married-civ-spouse,Craft-repair,Husband,0,0,43
33,Private,11,Separated,Craft-repair,Not-in-family,0,2444,42
40,Private,10,Separated,Sales,Not-in-family,0,0,40
30,Private,10,Never-married,Sales,Not-in-family,0,0,45
20,Private,10,Never-married,Adm-clerical,Own-child,0,0,20
37,State-gov,11,Never-married,Prof-specialty,Not-in-family,8614,0,40
50,Private,13,Married-civ-spouse,Exec-managerial,Husband,99999,0,55
61,Private,12,Married-civ-spouse,Exec-managerial,Husband,0,0,42
42,Private,9,Divorced,Other-service,Not-in-family,0,0,40
31,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,45
47,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
25,Private,9,Never-married,Handlers-cleaners,Other-relative,0,0,40
58,Private,13,Divorced,Sales,Not-in-family,0,0,50
51,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,7298,0,48
34,Local-gov,9,Divorced,Adm-clerical,Unmarried,0,0,33
56,Private,10,Divorced,Other-service,Not-in-family,0,0,30
31,Private,10,Married-civ-spouse,Sales,Husband,0,2051,57
37,Private,9,Separated,Prof-specialty,Unmarried,0,0,38
21,Private,9,Never-married,Adm-clerical,Unmarried,0,0,40
20,Private,9,Never-married,Adm-clerical,Own-child,0,0,40
37,Local-gov,14,Married-civ-spouse,Protective-serv,Husband,7688,0,50
40,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,0,0,30
21,Private,11,Never-married,Adm-clerical,Unmarried,0,0,35
50,Private,7,Married-civ-spouse,Craft-repair,Husband,0,0,40
35,Private,13,Never-married,Sales,Not-in-family,0,0,55
37,Private,10,Married-civ-spouse,Craft-repair,Husband,3103,0,40
50,Private,9,Married-civ-spouse,Sales,Husband,0,0,80
36,Private,9,Separated,Sales,Unmarried,0,0,40
43,Private,10,Married-civ-spouse,Adm-clerical,Wife,0,0,40
39,Private,9,Never-married,Tech-support,Not-in-family,0,0,62
37,Private,9,Divorced,Machine-op-inspct,Not-in-family,0,0,40
33,Self-emp-inc,12,Married-civ-spouse,Exec-managerial,Husband,0,1887,60
24,Private,10,Never-married,Adm-clerical,Unmarried,0,0,40
60,Private,7,Widowed,Transport-moving,Unmarried,0,0,40
55,Private,16,Married-civ-spouse,Prof-specialty,Husband,0,0,40
24,Private,13,Never-married,Farming-fishing,Own-child,0,0,40
32,Private,13,Never-married,Protective-serv,Not-in-family,0,0,30
40,Private,10,Separated,Other-service,Not-in-family,0,0,40
37,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,51
61,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Husband,0,0,12
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,45
33,?,10,Never-married,?,Own-child,0,0,40
44,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,0,0,60
26,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,48
42,Private,10,Married-civ-spouse,Prof-specialty,Wife,0,0,36
35,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,0,0,40
42,Self-emp-not-inc,15,Divorced,Prof-specialty,Unmarried,7430,0,40
44,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,45
57,Private,9,Separated,Sales,Not-in-family,0,0,35
33,Private,10,Never-married,Prof-specialty,Not-in-family,0,0,40
68,?,4,Widowed,?,Not-in-family,0,0,10
74,?,10,Widowed,?,Not-in-family,0,0,3
50,Private,9,Married-civ-spouse,Craft-repair,Husband,3103,0,40
53,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,0,0,45
55,Self-emp-not-inc,13,Widowed,Sales,Unmarried,0,0,15
23,Private,9,Never-married,Sales,Own-child,0,0,40
41,State-gov,14,Never-married,Prof-specialty,Own-child,0,0,35
32,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,38
31,Private,15,Divorced,Prof-specialty,Not-in-family,0,0,45
36,Private,14,Widowed,Tech-support,Unmarried,0,0,40
39,Private,9,Never-married,Transport-moving,Own-child,0,0,40
50,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,0,0,55
42,Self-emp-not-inc,4,Married-civ-spouse,Sales,Husband,0,0,30
23,Private,10,Never-married,Adm-clerical,Own-child,0,0,15
37,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40
36,Private,9,Never-married,Handlers-cleaners,Not-in-family,0,0,40
69,Private,13,Widowed,Prof-specialty,Not-in-family,0,2282,40
34,Private,9,Never-married,Prof-specialty,Not-in-family,0,1669,45
39,Private,13,Divorced,Sales,Not-in-family,0,0,40
26,Private,10,Divorced,Adm-clerical,Unmarried,0,0,38
20,Private,10,Never-married,Other-service,Own-child,0,0,16
27,Private,11,Divorced,Machine-op-inspct,Not-in-family,0,0,40
46,Private,9,Divorced,Craft-repair,Other-relative,0,0,40
33,Private,12,Never-married,Exec-managerial,Unmarried,2174,0,55
32,Private,13,Divorced,Exec-managerial,Not-in-family,0,0,48
52,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,0,0,70
17,Private,6,Never-married,Other-service,Own-child,0,0,30
23,Private,12,Never-married,Adm-clerical,Own-child,0,0,40
43,Federal-gov,11,Never-married,Prof-specialty,Not-in-family,13550,0,40
33,?,10,Divorced,?,Unmarried,0,0,40
35,Private,13,Divorced,Tech-support,Unmarried,7430,0,40
34,Private,10,Never-married,Prof-specialty,Not-in-family,0,0,12
41,Self-emp-not-inc,14,Divorced,Handlers-cleaners,Unmarried,0,0,40
22,Private,13,Never-married,Prof-specialty,Unmarried,0,0,20
59,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,30
58,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50
58,Private,10,Married-civ-spouse,Protective-serv,Husband,0,1902,40
26,Private,10,Married-civ-spouse,Adm-clerical,Husband,0,2051,40
37,Private,13,Never-married,Adm-clerical,Not-in-family,0,0,35
22,Private,10,Never-married,Prof-specialty,Not-in-family,0,0,45
65,?,6,Married-civ-spouse,?,Husband,9386,0,50
35,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,0,0,45
20,Private,10,Never-married,Handlers-cleaners,Own-child,0,0,20
22,Private,9,Never-married,Other-service,Not-in-family,0,0,25
26,Private,13,Never-married,Adm-clerical,Own-child,0,0,24
36,Private,5,Married-civ-spouse,Sales,Own-child,0,0,50
21,Private,5,Never-married,Machine-op-inspct,Not-in-family,0,0,48
46,Private,9,Never-married,Other-service,Not-in-family,0,0,28
20,Private,9,Never-married,Sales,Other-relative,0,0,60
39,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40
24,Private,10,Never-married,Sales,Own-child,0,0,40
37,Private,9,Never-married,Craft-repair,Not-in-family,0,0,40
50,Local-gov,13,Divorced,Exec-managerial,Not-in-family,0,0,40
63,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,0,0,35
30,Private,7,Married-civ-spouse,Other-service,Wife,0,0,30
31,Private,15,Divorced,Tech-support,Not-in-family,0,0,35
37,Local-gov,13,Married-civ-spouse,Adm-clerical,Husband,7298,0,40
29,Private,13,Never-married,Adm-clerical,Not-in-family,0,0,40
41,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,0,0,40
34,Private,9,Separated,Transport-moving,Not-in-family,0,0,20
51,Private,9,Never-married,Other-service,Not-in-family,0,0,38
42,Private,9,Divorced,Adm-clerical,Unmarried,0,0,40
52,?,9,Married-civ-spouse,?,Husband,0,0,35
23,Private,3,Never-married,Handlers-cleaners,Not-in-family,0,0,55
40,Private,11,Never-married,Adm-clerical,Not-in-family,0,0,40
37,Private,9,Divorced,Other-service,Unmarried,0,0,40
24,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
20,Private,9,Never-married,Other-service,Own-child,0,0,25
21,?,10,Never-married,?,Own-child,0,0,40
69,State-gov,9,Married-civ-spouse,Protective-serv,Husband,0,0,40
35,Private,9,Married-civ-spouse,Sales,Husband,0,1902,40
30,Private,10,Never-married,Handlers-cleaners,Not-in-family,0,0,40
32,Private,11,Widowed,Tech-support,Unmarried,0,0,40
58,Local-gov,4,Married-civ-spouse,Craft-repair,Husband,0,0,40
43,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,70
48,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,7298,0,50
48,Private,9,Married-civ-spouse,Transport-moving,Husband,0,0,45
32,Private,9,Divorced,Craft-repair,Unmarried,0,0,40
37,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,0,2129,40
29,Private,11,Married-civ-spouse,Other-service,Husband,0,0,40
19,Private,10,Never-married,Other-service,Own-child,0,0,15
57,Private,9,Widowed,Adm-clerical,Not-in-family,0,0,36
45,State-gov,11,Divorced,Tech-support,Unmarried,0,0,40
46,Private,11,Married-civ-spouse,Transport-moving,Husband,0,0,60
46,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,15024,0,60
39,Private,16,Never-married,Prof-specialty,Not-in-family,0,0,45
48,Private,9,Divorced,Machine-op-inspct,Other-relative,0,0,38
61,?,4,Married-civ-spouse,?,Husband,0,0,40
39,Private,13,Married-spouse-absent,Craft-repair,Not-in-family,0,1564,50
55,State-gov,15,Married-civ-spouse,Prof-specialty,Husband,15024,0,40
19,Private,10,Never-married,Sales,Own-child,0,0,20
18,Private,6,Never-married,Sales,Own-child,0,0,20
23,Private,9,Never-married,Craft-repair,Not-in-family,0,0,40
43,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,0,0,40
50,Private,10,Married-civ-spouse,Sales,Wife,0,0,39
51,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,60
50,Private,8,Divorced,Handlers-cleaners,Unmarried,0,0,40
64,Federal-gov,13,Divorced,Adm-clerical,Not-in-family,0,0,40
49,Local-gov,9,Divorced,Adm-clerical,Not-in-family,594,0,10
45,Private,13,Divorced,Exec-managerial,Unmarried,0,0,40
67,?,10,Married-civ-spouse,?,Husband,0,2457,40
59,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,0,0,65
30,Private,10,Never-married,Craft-repair,Not-in-family,0,0,44
30,Local-gov,10,Never-married,Adm-clerical,Own-child,0,0,10
36,Private,9,Married-civ-spouse,Transport-moving,Wife,0,0,40
19,Private,9,Never-married,Other-service,Own-child,0,0,20
68,?,9,Married-civ-spouse,?,Wife,0,0,25
55,?,9,Married-civ-spouse,?,Wife,0,0,40
60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40
69,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,6418,0,45
28,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,0,0,40
44,Self-emp-inc,14,Divorced,Exec-managerial,Unmarried,0,0,40
54,Private,10,Married-civ-spouse,Exec-managerial,Husband,0,0,40
36,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,0,0,92
52,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,15024,0,50
28,Self-emp-not-inc,9,Divorced,Exec-managerial,Not-in-family,0,0,40
35,Self-emp-not-inc,9,Divorced,Sales,Not-in-family,0,0,50
17,Private,3,Never-married,Other-service,Other-relative,0,0,48
46,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40
34,Private,9,Divorced,Priv-house-serv,Unmarried,0,0,30
36,Private,10,Never-married,Craft-repair,Not-in-family,0,0,40
36,Local-gov,9,Never-married,Adm-clerical,Not-in-family,0,0,40
52,Private,10,Married-civ-spouse,Sales,Husband,0,0,40
19,Private,9,Divorced,Other-service,Not-in-family,0,0,40
37,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
34,Private,10,Married-civ-spouse,Tech-support,Husband,3103,0,40
50,Private,13,Divorced,Exec-managerial,Not-in-family,0,0,55
36,Private,9,Divorced,Machine-op-inspct,Unmarried,0,0,40
23,Private,9,Never-married,Adm-clerical,Unmarried,0,0,40
33,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40
25,Local-gov,9,Divorced,Adm-clerical,Not-in-family,0,0,35
22,Local-gov,3,Never-married,Handlers-cleaners,Other-relative,0,0,40
32,Local-gov,10,Never-married,Craft-repair,Not-in-family,0,0,40
41,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,0,0,40
28,Private,9,Divorced,Adm-clerical,Not-in-family,0,0,35
38,Private,9,Married-civ-spouse,Other-service,Husband,0,0,40
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,40
21,Private,10,Never-married,Adm-clerical,Own-child,0,0,40
41,Private,9,Divorced,Adm-clerical,Not-in-family,0,625,40
32,Private,14,Married-civ-spouse,Exec-managerial,Husband,0,1977,40
45,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,0,0,30
23,Private,5,Never-married,Farming-fishing,Unmarried,0,0,70
47,Private,9,Married-spouse-absent,Sales,Unmarried,0,0,20
35,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,0,0,60
27,Private,10,Divorced,Exec-managerial,Own-child,0,0,40
22,Private,10,Never-married,Transport-moving,Not-in-family,0,0,24
47,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
66,Private,3,Married-spouse-absent,Handlers-cleaners,Unmarried,0,0,40
44,Private,9,Married-civ-spouse,Farming-fishing,Husband,0,0,80
44,Private,12,Never-married,Exec-managerial,Not-in-family,0,0,50
20,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
19,Private,9,Never-married,Priv-house-serv,Not-in-family,0,0,45
43,Private,5,Married-civ-spouse,Exec-managerial,Husband,0,0,40
51,Private,10,Widowed,Adm-clerical,Not-in-family,0,0,40
39,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,0,2415,50
33,Private,4,Never-married,Farming-fishing,Not-in-family,0,0,40
21,State-gov,10,Never-married,Adm-clerical,Own-child,0,0,12
60,?,14,Married-civ-spouse,?,Husband,0,0,40
50,Private,11,Married-civ-spouse,Tech-support,Husband,3103,0,40
43,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,0,0,40
42,Self-emp-not-inc,9,Never-married,Farming-fishing,Own-child,0,0,85
38,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,50
55,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,0,0,40
41,Private,10,Divorced,Sales,Own-child,2174,0,45
33,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40
37,Private,10,Married-civ-spouse,Craft-repair,Husband,0,0,40
50,Private,9,Married-civ-spouse,Transport-moving,Husband,7298,0,40
17,Private,7,Never-married,Sales,Own-child,0,0,15
28,Self-emp-not-inc,9,Divorced,Craft-repair,Own-child,0,0,40
31,Private,9,Married-civ-spouse,Craft-repair,Husband,0,0,40
58,Private,10,Married-civ-spouse,Sales,Husband,0,0,12
33,Private,9,Never-married,Transport-moving,Not-in-family,0,0,40
50,Private,12,Married-civ-spouse,Adm-clerical,Husband,0,0,60
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,0,43
28,Private,12,Married-civ-spouse,Tech-support,Husband,0,0,45
